id1,id2,is_true_match,classification
http://www.forbes.com/companies/icbc/,fullcontact_408,True,TP
http://www.forbes.com/companies/icbc/,fullcontact_390,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_766,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_1417,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_765,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_859,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_520,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_199,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_806,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_184,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_139,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_213,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_174,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_861,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_66,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_59,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_909,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_1792,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_43,False,FP
http://www.forbes.com/companies/icbc/,fullcontact_526,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_852,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_415,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_208,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_517,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_134,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_135,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_72,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_1527,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_226,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_951,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_162,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_209,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_1324,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_464,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_449,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_666,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_136,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_315,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_1101,False,FP
http://www.forbes.com/companies/china-construction-bank/,fullcontact_649,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_852,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_135,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_415,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_72,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_134,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_315,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_449,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_136,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_162,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_649,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_464,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_1479,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_1916,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_155,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_226,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_1101,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_225,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_1537,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_118,False,FP
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_495,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_520,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_390,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_22,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_134,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_253,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_1046,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_688,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_909,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_900,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_699,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_495,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_1808,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_66,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_141,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_135,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_84,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_568,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_184,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_137,False,FP
http://www.forbes.com/companies/jpmorgan-chase/,fullcontact_812,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_268,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_31,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_245,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_618,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_683,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_1537,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_357,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_102,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_1696,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_1195,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_576,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_504,False,FP
http://www.forbes.com/companies/berkshire-hathaway/,fullcontact_90,False,FP
