id1,id2,score,is_correct,classification
http://www.forbes.com/companies/medtronic/,fullcontact_502,1.0,,
http://www.forbes.com/companies/stora-enso/,fullcontact_703,1.0,True,TP
http://www.forbes.com/companies/steinhoff-international/,fullcontact_702,1.0,,
http://www.forbes.com/companies/japan-tobacco/,fullcontact_1221,1.0,True,TP
http://www.forbes.com/companies/bhp-billiton/,fullcontact_151,1.0,,
http://www.forbes.com/companies/pfizer/,fullcontact_586,1.0,,
http://www.forbes.com/companies/edf/,fullcontact_281,1.0,,
http://www.forbes.com/companies/statoil/,fullcontact_701,1.0,,
http://www.forbes.com/companies/mastercard/,fullcontact_491,1.0,True,TP
http://www.forbes.com/companies/netapp/,fullcontact_535,1.0,,
http://www.forbes.com/companies/facebook/,fullcontact_309,1.0,True,TP
http://www.forbes.com/companies/t-rowe-price/,fullcontact_756,1.0,,
http://www.forbes.com/companies/fortum/,fullcontact_327,1.0,,
http://www.forbes.com/companies/atlas-copco/,fullcontact_116,1.0,,
http://www.forbes.com/companies/syngenta/,fullcontact_714,1.0,,
http://www.forbes.com/companies/prologis/,fullcontact_603,1.0,True,TP
http://www.forbes.com/companies/standard-life/,fullcontact_696,1.0,,
http://www.forbes.com/companies/telus/,fullcontact_731,1.0,,
http://www.forbes.com/companies/assurant/,fullcontact_113,1.0,,
http://www.forbes.com/companies/shire/,fullcontact_667,1.0,,
http://www.forbes.com/companies/workday/,fullcontact_827,1.0,,
http://www.forbes.com/companies/tesla-motors/,fullcontact_738,1.0,,
http://www.forbes.com/companies/vinci/,fullcontact_796,1.0,True,TP
http://www.forbes.com/companies/metlife/,fullcontact_506,1.0,,
http://www.forbes.com/companies/singapore-airlines/,fullcontact_677,1.0,,
http://www.forbes.com/companies/enel/,fullcontact_291,1.0,,
http://www.forbes.com/companies/philip-morris-international/,fullcontact_592,1.0,,
http://www.forbes.com/companies/eurazeo/,fullcontact_304,1.0,,
http://www.forbes.com/companies/alstom/,fullcontact_81,1.0,True,TP
http://www.forbes.com/companies/verbund/,fullcontact_789,1.0,,
http://www.forbes.com/companies/juniper-networks/,fullcontact_447,1.0,True,TP
http://www.forbes.com/companies/sk-hynix/,fullcontact_681,1.0,,
http://www.forbes.com/companies/vale/,fullcontact_783,1.0,True,TP
http://www.forbes.com/companies/nikon/,fullcontact_540,1.0,True,TP
