mbrainz_347,discogs_3645,true
mbrainz_46,discogs_111,true
mbrainz_497,discogs_5300,true
mbrainz_9,discogs_17,true
mbrainz_8657,discogs_96277,true
mbrainz_140,discogs_311,true
mbrainz_2327,discogs_10244,true
mbrainz_5107,discogs_22030,true
mbrainz_22970,discogs_131791,true
mbrainz_952,discogs_4452,true
mbrainz_15414,discogs_72951,true
mbrainz_14634,discogs_68631,true
mbrainz_6617,discogs_29061,true
mbrainz_5800,discogs_25292,true
mbrainz_13728,discogs_63621,true
mbrainz_7673,discogs_43877,true
mbrainz_12044,discogs_55244,true
mbrainz_6145,discogs_26839,true
mbrainz_2887,discogs_12555,true
mbrainz_815,discogs_3754,true
mbrainz_2737,discogs_11927,true
mbrainz_13299,discogs_61296,true
mbrainz_2693,discogs_101684,true
mbrainz_18860,discogs_104213,true
mbrainz_2513,discogs_10975,true
mbrainz_16648,discogs_83431,true
mbrainz_3343,discogs_14768,true
mbrainz_12103,discogs_68903,true
mbrainz_19919,discogs_111460,true
mbrainz_17654,discogs_91416,true
mbrainz_3427,discogs_65349,true
mbrainz_2449,discogs_25436,true
mbrainz_19701,discogs_109047,true
mbrainz_385,discogs_1302,true
mbrainz_386,discogs_17560,true
mbrainz_2502,discogs_26638,true
mbrainz_1362,discogs_19986,true
mbrainz_254,discogs_744,true
mbrainz_19739,discogs_90058,true
mbrainz_19491,discogs_89067,true
mbrainz_5162,discogs_22224,true
mbrainz_297,discogs_897,true
mbrainz_19403,discogs_74664,true
mbrainz_11298,discogs_51543,true
mbrainz_9064,discogs_40744,true
mbrainz_22795,discogs_130521,true
mbrainz_21862,discogs_124604,true
mbrainz_16390,discogs_81712,true
mbrainz_32,discogs_83,true
mbrainz_12416,discogs_56991,true
mbrainz_971,discogs_4572,true
mbrainz_204,discogs_617,true
mbrainz_12375,discogs_56792,true
mbrainz_894,discogs_4172,true
mbrainz_9144,discogs_41089,true
mbrainz_1065,discogs_5073,true
mbrainz_5584,discogs_24280,true
mbrainz_88,discogs_199,true
mbrainz_3178,discogs_13777,true
mbrainz_7986,discogs_35811,true
mbrainz_4346,discogs_79496,true
mbrainz_8206,discogs_38684,true
mbrainz_4382,discogs_38514,true
mbrainz_8451,discogs_38019,true
mbrainz_10077,discogs_45332,true
mbrainz_31,discogs_82,true
mbrainz_122,discogs_258,true
mbrainz_2024,discogs_9118,true
mbrainz_14364,discogs_67260,true
mbrainz_12973,discogs_59660,true
mbrainz_6332,discogs_27785,true
mbrainz_3967,discogs_16958,true
mbrainz_227,discogs_4381,true
mbrainz_13290,discogs_61237,true
mbrainz_1164,discogs_5506,true
mbrainz_15658,discogs_74992,true
mbrainz_12009,discogs_55033,true
mbrainz_14187,discogs_66212,true
mbrainz_6384,discogs_27993,true
mbrainz_15127,discogs_71459,true
mbrainz_571,discogs_2398,true
mbrainz_15584,discogs_73879,true
mbrainz_8254,discogs_37120,true
mbrainz_402,discogs_15235,true
mbrainz_33377,discogs_61955,true
mbrainz_26514,discogs_152970,true
mbrainz_15924,discogs_77079,true
mbrainz_6154,discogs_26886,true
mbrainz_1799,discogs_52083,true
mbrainz_4590,discogs_19560,true
mbrainz_7716,discogs_144679,true
mbrainz_1874,discogs_9004,true
mbrainz_3798,discogs_16262,true
mbrainz_1177,discogs_5566,true
mbrainz_5586,discogs_24299,true
mbrainz_7166,discogs_32000,true
mbrainz_14963,discogs_70589,true
mbrainz_9043,discogs_40631,true
mbrainz_3386,discogs_14622,true
mbrainz_400,discogs_1425,true
mbrainz_12743,discogs_58545,true
mbrainz_15071,discogs_71149,true
mbrainz_5115,discogs_21973,true
mbrainz_104,discogs_235,true
mbrainz_5386,discogs_23303,true
mbrainz_5262,discogs_22653,true
