id1,id2,is_true_match,classification
academy_awards_1,actors_119,False,FP
academy_awards_1,actors_59,False,FP
academy_awards_1,actors_106,False,FP
academy_awards_1,actors_13,False,FP
academy_awards_1,actors_3,False,FP
academy_awards_2,actors_120,False,FP
academy_awards_2,actors_143,False,FP
academy_awards_3,actors_50,False,FP
academy_awards_3,actors_86,False,FP
academy_awards_4,actors_107,False,FP
academy_awards_4,actors_100,False,FP
academy_awards_4,actors_102,False,FP
academy_awards_4,actors_85,False,FP
academy_awards_4,actors_99,False,FP
academy_awards_4,actors_87,False,FP
academy_awards_4,actors_113,False,FP
academy_awards_4,actors_65,False,FP
academy_awards_4,actors_72,False,FP
academy_awards_4,actors_88,False,FP
academy_awards_5,actors_76,False,FP
academy_awards_5,actors_103,False,FP
academy_awards_6,actors_84,False,FP
academy_awards_6,actors_121,False,FP
academy_awards_6,actors_129,False,FP
academy_awards_6,actors_3,False,FP
academy_awards_6,actors_46,False,FP
academy_awards_6,actors_106,False,FP
academy_awards_6,actors_92,False,FP
academy_awards_6,actors_77,False,FP
academy_awards_6,actors_147,False,FP
academy_awards_6,actors_128,False,FP
academy_awards_6,actors_42,False,FP
academy_awards_6,actors_62,False,FP
academy_awards_6,actors_135,False,FP
academy_awards_6,actors_126,False,FP
academy_awards_6,actors_96,False,FP
academy_awards_6,actors_75,False,FP
academy_awards_6,actors_110,False,FP
academy_awards_6,actors_88,False,FP
academy_awards_6,actors_68,False,FP
academy_awards_6,actors_136,False,FP
academy_awards_7,actors_42,False,FP
academy_awards_7,actors_118,False,FP
academy_awards_7,actors_137,False,FP
academy_awards_7,actors_117,False,FP
academy_awards_7,actors_143,False,FP
academy_awards_7,actors_133,False,FP
academy_awards_7,actors_13,False,FP
academy_awards_7,actors_113,False,FP
academy_awards_8,actors_89,False,FP
academy_awards_8,actors_105,False,FP
academy_awards_8,actors_140,False,FP
academy_awards_8,actors_58,False,FP
academy_awards_8,actors_135,False,FP
academy_awards_8,actors_70,False,FP
academy_awards_8,actors_80,False,FP
academy_awards_8,actors_99,False,FP
academy_awards_8,actors_3,False,FP
academy_awards_8,actors_46,False,FP
academy_awards_8,actors_91,False,FP
academy_awards_8,actors_1,False,FP
academy_awards_8,actors_76,False,FP
academy_awards_8,actors_32,False,FP
academy_awards_8,actors_55,False,FP
academy_awards_8,actors_27,False,FP
academy_awards_8,actors_123,False,FP
academy_awards_8,actors_114,False,FP
academy_awards_8,actors_150,False,FP
academy_awards_8,actors_127,False,FP
academy_awards_9,actors_89,False,FP
academy_awards_9,actors_60,False,FP
academy_awards_9,actors_73,False,FP
academy_awards_10,actors_50,False,FP
academy_awards_10,actors_129,False,FP
academy_awards_10,actors_96,False,FP
academy_awards_10,actors_135,False,FP
academy_awards_10,actors_63,False,FP
academy_awards_10,actors_58,False,FP
academy_awards_10,actors_12,False,FP
academy_awards_10,actors_1,False,FP
academy_awards_10,actors_150,False,FP
academy_awards_10,actors_55,False,FP
academy_awards_10,actors_46,False,FP
academy_awards_10,actors_41,False,FP
academy_awards_10,actors_89,False,FP
academy_awards_10,actors_113,False,FP
academy_awards_10,actors_120,False,FP
academy_awards_10,actors_3,False,FP
academy_awards_11,actors_29,False,FP
academy_awards_11,actors_37,False,FP
academy_awards_11,actors_55,False,FP
academy_awards_11,actors_68,False,FP
academy_awards_11,actors_102,False,FP
academy_awards_11,actors_129,False,FP
academy_awards_11,actors_56,False,FP
academy_awards_11,actors_51,False,FP
academy_awards_11,actors_113,False,FP
academy_awards_11,actors_46,False,FP
academy_awards_11,actors_143,False,FP
academy_awards_11,actors_70,False,FP
academy_awards_11,actors_96,False,FP
academy_awards_11,actors_77,False,FP
academy_awards_11,actors_104,False,FP
academy_awards_11,actors_127,False,FP
academy_awards_11,actors_42,False,FP
academy_awards_11,actors_146,False,FP
academy_awards_12,actors_68,False,FP
academy_awards_12,actors_134,False,FP
academy_awards_12,actors_72,False,FP
academy_awards_12,actors_135,False,FP
academy_awards_12,actors_26,False,FP
academy_awards_12,actors_146,False,FP
academy_awards_12,actors_6,False,FP
academy_awards_12,actors_38,False,FP
academy_awards_12,actors_51,False,FP
academy_awards_12,actors_28,False,FP
academy_awards_12,actors_143,False,FP
academy_awards_12,actors_129,False,FP
academy_awards_12,actors_58,False,FP
academy_awards_12,actors_127,False,FP
academy_awards_12,actors_145,False,FP
academy_awards_13,actors_42,False,FP
academy_awards_13,actors_77,False,FP
academy_awards_13,actors_129,False,FP
academy_awards_13,actors_107,False,FP
academy_awards_13,actors_116,False,FP
academy_awards_13,actors_10,False,FP
academy_awards_13,actors_100,False,FP
academy_awards_13,actors_124,False,FP
academy_awards_13,actors_75,False,FP
academy_awards_13,actors_1,False,FP
academy_awards_13,actors_55,False,FP
academy_awards_13,actors_147,False,FP
academy_awards_14,actors_148,False,FP
academy_awards_15,actors_62,False,FP
academy_awards_15,actors_35,False,FP
academy_awards_15,actors_146,False,FP
academy_awards_15,actors_123,False,FP
academy_awards_15,actors_99,False,FP
academy_awards_15,actors_9,False,FP
academy_awards_15,actors_29,False,FP
academy_awards_15,actors_151,False,FP
academy_awards_15,actors_149,False,FP
academy_awards_15,actors_83,False,FP
academy_awards_15,actors_86,False,FP
academy_awards_15,actors_46,False,FP
academy_awards_15,actors_37,False,FP
academy_awards_15,actors_132,False,FP
academy_awards_15,actors_51,False,FP
academy_awards_16,actors_75,False,FP
academy_awards_16,actors_126,False,FP
academy_awards_16,actors_37,False,FP
academy_awards_16,actors_77,False,FP
academy_awards_16,actors_113,False,FP
academy_awards_16,actors_49,False,FP
academy_awards_16,actors_91,False,FP
academy_awards_16,actors_78,False,FP
academy_awards_16,actors_63,False,FP
academy_awards_16,actors_129,False,FP
academy_awards_16,actors_89,False,FP
academy_awards_16,actors_123,False,FP
academy_awards_16,actors_30,False,FP
academy_awards_17,actors_48,False,FP
academy_awards_17,actors_37,False,FP
academy_awards_17,actors_51,False,FP
academy_awards_17,actors_29,False,FP
academy_awards_17,actors_46,False,FP
academy_awards_17,actors_63,False,FP
academy_awards_17,actors_127,False,FP
academy_awards_17,actors_72,False,FP
academy_awards_17,actors_99,False,FP
academy_awards_17,actors_102,False,FP
academy_awards_17,actors_115,False,FP
academy_awards_17,actors_149,False,FP
academy_awards_17,actors_113,False,FP
academy_awards_17,actors_27,False,FP
academy_awards_17,actors_16,False,FP
academy_awards_17,actors_62,False,FP
academy_awards_17,actors_3,False,FP
academy_awards_17,actors_18,False,FP
academy_awards_17,actors_1,False,FP
academy_awards_17,actors_121,False,FP
academy_awards_18,actors_125,False,FP
academy_awards_18,actors_113,False,FP
academy_awards_18,actors_123,False,FP
academy_awards_19,actors_123,False,FP
academy_awards_19,actors_50,False,FP
academy_awards_19,actors_127,False,FP
academy_awards_19,actors_146,False,FP
academy_awards_19,actors_51,False,FP
academy_awards_19,actors_1,False,FP
academy_awards_19,actors_68,False,FP
academy_awards_19,actors_77,False,FP
academy_awards_19,actors_27,False,FP
academy_awards_19,actors_10,False,FP
academy_awards_19,actors_46,False,FP
academy_awards_19,actors_65,False,FP
academy_awards_19,actors_129,False,FP
academy_awards_19,actors_6,False,FP
academy_awards_19,actors_89,False,FP
academy_awards_19,actors_78,False,FP
academy_awards_19,actors_120,False,FP
academy_awards_19,actors_37,False,FP
academy_awards_19,actors_133,False,FP
academy_awards_19,actors_56,False,FP
academy_awards_20,actors_44,False,FP
academy_awards_20,actors_145,False,FP
academy_awards_20,actors_38,False,FP
academy_awards_20,actors_72,False,FP
academy_awards_20,actors_78,False,FP
academy_awards_21,actors_72,False,FP
academy_awards_21,actors_99,False,FP
academy_awards_21,actors_113,False,FP
