id1,id2,score,is_correct,classification
mbrainz_16197,lastFM_36994,0.6666666666666666,,
mbrainz_4415,lastFM_9124,1.0,,
mbrainz_7677,lastFM_16401,0.9,True,TP
mbrainz_3914,lastFM_8123,1.0,,
mbrainz_7383,lastFM_7879,0.3333333333333333,,
mbrainz_14539,lastFM_31817,0.8333333333333333,,
mbrainz_2620,lastFM_5577,0.41666666666666663,,
mbrainz_26863,lastFM_67313,1.0,,
mbrainz_20987,lastFM_17392,0.3333333333333333,,
mbrainz_5780,lastFM_12186,0.6666666666666666,,
mbrainz_9998,lastFM_31921,0.3333333333333333,,
mbrainz_8936,lastFM_19022,1.0,,
mbrainz_17285,lastFM_2235,0.5,,
mbrainz_27764,lastFM_49321,0.5,,
mbrainz_17639,lastFM_28989,0.3,,
mbrainz_7217,lastFM_874,0.3333333333333333,,
mbrainz_590,lastFM_1328,1.0,,
mbrainz_9183,lastFM_19537,0.7,,
mbrainz_5960,lastFM_12552,0.6666666666666666,,
mbrainz_10501,lastFM_22411,0.5,True,TP
mbrainz_16208,lastFM_37035,0.8333333333333333,,
mbrainz_2722,lastFM_5791,1.0,,
mbrainz_31676,lastFM_59307,0.3333333333333333,,
mbrainz_2372,lastFM_1233,0.5,,
mbrainz_20312,lastFM_18188,0.5,,
mbrainz_2331,lastFM_5032,1.0,,
mbrainz_13094,lastFM_28250,1.0,,
mbrainz_31762,lastFM_79006,1.0,,
mbrainz_9591,lastFM_20413,0.6666666666666666,,
mbrainz_10590,lastFM_22634,1.0,,
mbrainz_9844,lastFM_20970,1.0,,
mbrainz_17547,lastFM_3495,0.3333333333333333,,
mbrainz_4073,lastFM_8454,0.5833333333333333,,
mbrainz_9489,lastFM_20182,0.41666666666666663,,
mbrainz_26107,lastFM_65607,0.7,,
mbrainz_60,lastFM_80,1.0,,
mbrainz_28230,lastFM_70612,0.41666666666666663,,
mbrainz_4611,lastFM_9500,0.5,,
mbrainz_14400,lastFM_55706,0.41666666666666663,,
mbrainz_24276,lastFM_38790,0.3333333333333333,,
mbrainz_11114,lastFM_23837,0.41666666666666663,,
mbrainz_371,lastFM_699,1.0,,
mbrainz_15029,lastFM_4206,0.6666666666666666,,
mbrainz_23203,lastFM_58846,0.6666666666666666,True,TP
mbrainz_31157,lastFM_77629,1.0,,
mbrainz_11172,lastFM_5048,0.3,,
mbrainz_4804,lastFM_12402,0.5,,
mbrainz_29595,lastFM_73829,0.5952380952380952,,
mbrainz_3961,lastFM_8229,0.45,,
mbrainz_25035,lastFM_43954,0.3,,
mbrainz_7932,lastFM_1909,0.3333333333333333,,
mbrainz_94,lastFM_124,1.0,,
mbrainz_31032,lastFM_54774,0.3333333333333333,,
mbrainz_3395,lastFM_7125,0.5416666666666666,,
mbrainz_11337,lastFM_24313,1.0,,
mbrainz_10923,lastFM_23406,0.75,,
mbrainz_20302,lastFM_51167,0.5833333333333333,,
mbrainz_10033,lastFM_2778,0.5,,
mbrainz_5030,lastFM_10450,0.9,,
mbrainz_10140,lastFM_38755,0.3,,
mbrainz_3743,lastFM_7796,0.5833333333333333,,
mbrainz_6437,lastFM_13595,1.0,,
mbrainz_2871,lastFM_61031,0.5,,
mbrainz_3139,lastFM_25667,0.5,,
mbrainz_13504,lastFM_78469,0.3333333333333333,,
mbrainz_16825,lastFM_39111,0.6666666666666666,,
mbrainz_20052,lastFM_9417,0.3,,
mbrainz_354,lastFM_654,0.8333333333333333,,
mbrainz_10450,lastFM_809,0.6,,
mbrainz_2843,lastFM_6028,0.8333333333333333,,
mbrainz_287,lastFM_500,0.875,True,TP
mbrainz_1867,lastFM_4182,1.0,,
mbrainz_8867,lastFM_882,0.3,,
mbrainz_7300,lastFM_15601,0.8333333333333333,,
mbrainz_4617,lastFM_8316,0.5,,
mbrainz_14854,lastFM_20132,0.5,,
mbrainz_28051,lastFM_70213,1.0,,
mbrainz_3374,lastFM_21850,0.5,,
mbrainz_6700,lastFM_14150,1.0,,
mbrainz_25439,lastFM_5864,0.375,,
mbrainz_667,lastFM_74774,0.4,,
mbrainz_14913,lastFM_32760,0.6666666666666666,,
mbrainz_814,lastFM_1898,0.8333333333333333,,
mbrainz_18462,lastFM_518,0.5,,
mbrainz_7986,lastFM_17042,0.875,,
mbrainz_20866,lastFM_52591,0.41666666666666663,,
mbrainz_659,lastFM_37273,0.3333333333333333,,
mbrainz_25264,lastFM_61508,0.3333333333333333,,
mbrainz_2621,lastFM_10763,0.3392857142857143,,
