id1,id2,is_true_match,classification
http://www.forbes.com/companies/arch-capital-group/,fullcontact_446,,
http://www.forbes.com/companies/reckitt-benckiser-group/,fullcontact_1367,,
http://www.forbes.com/companies/cme-group/,fullcontact_1118,,
http://www.forbes.com/companies/reckitt-benckiser-group/,fullcontact_658,,
http://www.forbes.com/companies/hachijuni-bank/,fullcontact_72,,
http://www.forbes.com/companies/shinhan-financial-group/,fullcontact_1528,,
http://www.forbes.com/companies/kt-corp/,fullcontact_1778,,
http://www.forbes.com/companies/yuexiu-property/,fullcontact_1386,,
http://www.forbes.com/companies/bmw-group/,fullcontact_925,,
http://www.forbes.com/companies/bank-of-china/,fullcontact_136,False,FP
http://www.forbes.com/companies/kraft-foods-group/,fullcontact_773,,
http://www.forbes.com/companies/chugoku-bank/,fullcontact_852,,
http://www.forbes.com/companies/ogaki-kyoritsu-bank/,fullcontact_1324,,
http://www.forbes.com/companies/burberry-group/,fullcontact_1801,,
http://www.forbes.com/companies/aluminum-corp-of-china/,fullcontact_1825,,
http://www.forbes.com/companies/meritz-financial-group/,fullcontact_64,,
http://www.forbes.com/companies/imperial-tobacco-group/,fullcontact_878,,
http://www.forbes.com/companies/kb-financial-group/,fullcontact_292,,
http://www.forbes.com/companies/husky-energy/,fullcontact_273,,
http://www.forbes.com/companies/kagoshima-bank/,fullcontact_187,,
http://www.forbes.com/companies/deere-co/,fullcontact_1658,,
http://www.forbes.com/companies/nordstrom/,fullcontact_1446,,
http://www.forbes.com/companies/zurich-insurance-group/,fullcontact_1771,,
http://www.forbes.com/companies/saudi-hollandi-bank/,fullcontact_852,,
http://www.forbes.com/companies/capital-one-financial/,fullcontact_1458,,
http://www.forbes.com/companies/twenty-first-century-fox-inc/,fullcontact_103,,
http://www.forbes.com/companies/joyo-bank/,fullcontact_1324,,
http://www.forbes.com/companies/weir-group/,fullcontact_1621,,
http://www.forbes.com/companies/aia-group/,fullcontact_810,,
http://www.forbes.com/companies/american-airlines-group/,fullcontact_685,,
http://www.forbes.com/companies/china-resources-power/,fullcontact_288,,
http://www.forbes.com/companies/diageo/,fullcontact_260,True,TP
http://www.forbes.com/companies/evraz-group/,fullcontact_1615,,
http://www.forbes.com/companies/goldman-sachs-group/,fullcontact_446,,
http://www.forbes.com/companies/electric-power-development/,fullcontact_908,,
http://www.forbes.com/companies/mitsui-co/,fullcontact_1265,,
http://www.forbes.com/companies/qbe-insurance-group/,fullcontact_301,,
http://www.forbes.com/companies/delek-group/,fullcontact_810,,
http://www.forbes.com/companies/bank-of-kyoto/,fullcontact_1046,,
http://www.forbes.com/companies/lend-lease-group/,fullcontact_810,,
http://www.forbes.com/companies/saudi-british-bank/,fullcontact_449,,
http://www.forbes.com/companies/swiss-life-holding/,fullcontact_241,,
http://www.forbes.com/companies/mtn-group/,fullcontact_1662,,
http://www.forbes.com/companies/reinsurance-group/,fullcontact_751,,
http://www.forbes.com/companies/harbin-bank/,fullcontact_1537,,
http://www.forbes.com/companies/sumitomo-corp/,fullcontact_239,,
http://www.forbes.com/companies/nasdaq-omx-group/,fullcontact_1033,,
http://www.forbes.com/companies/japan-exchange-group/,fullcontact_410,,
http://www.forbes.com/companies/belle-international-holdings/,fullcontact_820,,
http://www.forbes.com/companies/workday/,fullcontact_228,,
http://www.forbes.com/companies/tyco-international/,fullcontact_943,,
http://www.forbes.com/companies/wisconsin-energy/,fullcontact_76,,
http://www.forbes.com/companies/power-grid-of-india/,fullcontact_162,,
http://www.forbes.com/companies/westfield-retail-trust/,fullcontact_1734,,
http://www.forbes.com/companies/musashino-bank/,fullcontact_1345,,
http://www.forbes.com/companies/omv-group/,fullcontact_803,,
http://www.forbes.com/companies/michelin-group/,fullcontact_292,,
http://www.forbes.com/companies/sinopharm-group/,fullcontact_1084,,
http://www.forbes.com/companies/bcv-group/,fullcontact_676,,
http://www.forbes.com/companies/ezdan-holding-group/,fullcontact_802,,
http://www.forbes.com/companies/zenith-bank/,fullcontact_226,,
http://www.forbes.com/companies/e-trade-financial/,fullcontact_842,,
http://www.forbes.com/companies/mashreq-bank/,fullcontact_118,,
http://www.forbes.com/companies/unitedhealth-group/,fullcontact_1033,,
http://www.forbes.com/companies/sinopec-engineering-group/,fullcontact_1476,,
http://www.forbes.com/companies/empresa-de-energia-de-bogota/,fullcontact_317,,
http://www.forbes.com/companies/crescent-point-energy/,fullcontact_1881,,
http://www.forbes.com/companies/zenith-bank/,fullcontact_1364,,
http://www.forbes.com/companies/bank-of-beijing/,fullcontact_249,,
http://www.forbes.com/companies/thyssenkrupp-group/,fullcontact_414,,
http://www.forbes.com/companies/bidvest-group/,fullcontact_838,,
http://www.forbes.com/companies/guangzhou-automobile/,fullcontact_810,,
http://www.forbes.com/companies/twenty-first-century-fox-inc/,fullcontact_328,,
http://www.forbes.com/companies/toyota-boshoku/,fullcontact_752,,
http://www.forbes.com/companies/asahi-group-holdings/,fullcontact_923,,
http://www.forbes.com/companies/general-dynamics/,fullcontact_1172,,
http://www.forbes.com/companies/mitsubishi-electric/,fullcontact_908,,
http://www.forbes.com/companies/mtn-group/,fullcontact_1867,,
http://www.forbes.com/companies/catlin-group/,fullcontact_623,,
http://www.forbes.com/companies/unum-group/,fullcontact_601,,
http://www.forbes.com/companies/kansai-electric-power/,fullcontact_1073,,
http://www.forbes.com/companies/qbe-insurance-group/,fullcontact_1621,,
http://www.forbes.com/companies/ohl-group/,fullcontact_1902,,
http://www.forbes.com/companies/cablevision/,fullcontact_1699,,
http://www.forbes.com/companies/gd-midea-holding/,fullcontact_1033,,
http://www.forbes.com/companies/fmc-technologies/,fullcontact_892,,
http://www.forbes.com/companies/national-bank-of-canada/,fullcontact_1246,,
http://www.forbes.com/companies/bt-group/,fullcontact_267,,
http://www.forbes.com/companies/jacobs-engineering/,fullcontact_67,,
http://www.forbes.com/companies/thomas-cook-group/,fullcontact_1689,,
http://www.forbes.com/companies/corporation-bank/,fullcontact_651,,
http://www.forbes.com/companies/td-bank-group/,fullcontact_1574,,
http://www.forbes.com/companies/pgnig-group/,fullcontact_608,,
http://www.forbes.com/companies/delhaize-group/,fullcontact_1747,,
http://www.forbes.com/companies/peoples-insurance-company/,fullcontact_1848,,
http://www.forbes.com/companies/dongfeng-motor-group/,fullcontact_1476,,
http://www.forbes.com/companies/macquarie-group/,fullcontact_84,,
http://www.forbes.com/companies/suncorp-group/,fullcontact_1118,,
http://www.forbes.com/companies/macquarie-group/,fullcontact_1868,,
http://www.forbes.com/companies/sino-ocean-land-holdings/,fullcontact_209,,
http://www.forbes.com/companies/alfresa-holdings/,fullcontact_1235,,
http://www.forbes.com/companies/mitsui-co/,fullcontact_94,,
http://www.forbes.com/companies/new-media-investment-group/,fullcontact_482,,
http://www.forbes.com/companies/sinopharm-group/,fullcontact_633,,
http://www.forbes.com/companies/hokuhoku-financial-group/,fullcontact_47,,
http://www.forbes.com/companies/eli-lilly-co/,fullcontact_1386,,
http://www.forbes.com/companies/syndicate-bank/,fullcontact_135,,
http://www.forbes.com/companies/legal-general-group/,fullcontact_1033,,
http://www.forbes.com/companies/yuanta-financial-holding/,fullcontact_1477,,
http://www.forbes.com/companies/ppg-industries/,fullcontact_593,False,FP
http://www.forbes.com/companies/toyota-tsusho/,fullcontact_1422,,
http://www.forbes.com/companies/smurfit-kappa-group/,fullcontact_115,,
http://www.forbes.com/companies/rsa-insurance-group/,fullcontact_267,,
http://www.forbes.com/companies/cbre-group/,fullcontact_436,,
http://www.forbes.com/companies/sinopec-engineering-group/,fullcontact_773,,
http://www.forbes.com/companies/bank-of-kyoto/,fullcontact_1773,,
http://www.forbes.com/companies/twenty-first-century-fox-inc/,fullcontact_320,,
http://www.forbes.com/companies/cit-group/,fullcontact_301,,
http://www.forbes.com/companies/lixil-group/,fullcontact_685,,
http://www.forbes.com/companies/fukuoka-financial-group/,fullcontact_1122,,
http://www.forbes.com/companies/alpha-bank/,fullcontact_415,,
http://www.forbes.com/companies/skf-group/,fullcontact_267,,
http://www.forbes.com/companies/banca-carige/,fullcontact_237,,
http://www.forbes.com/companies/hang-lung-group/,fullcontact_652,,
http://www.forbes.com/companies/erste-group-bank/,fullcontact_50,,
http://www.forbes.com/companies/cgi-group/,fullcontact_925,,
http://www.forbes.com/companies/vietin-bank/,fullcontact_253,,
http://www.forbes.com/companies/indian-overseas-bank/,fullcontact_666,,
http://www.forbes.com/companies/x5-retail-group/,fullcontact_84,,
http://www.forbes.com/companies/avis-budget-group/,fullcontact_84,,
http://www.forbes.com/companies/avis-budget-group/,fullcontact_1868,,
http://www.forbes.com/companies/hebei-iron-steel/,fullcontact_440,,
http://www.forbes.com/companies/bank-of-communications/,fullcontact_1585,,
http://www.forbes.com/companies/arch-capital-group/,fullcontact_344,,
http://www.forbes.com/companies/taiwan-business-bank/,fullcontact_716,,
http://www.forbes.com/companies/china-communications-construction/,fullcontact_1585,,
http://www.forbes.com/companies/federal-grid-of-ues/,fullcontact_1436,,
http://www.forbes.com/companies/pbf-energy/,fullcontact_1743,,
http://www.forbes.com/companies/bidvest-group/,fullcontact_1301,,
http://www.forbes.com/companies/volvo-group/,fullcontact_1296,,
http://www.forbes.com/companies/ing-group/,fullcontact_1372,,
http://www.forbes.com/companies/dgb-financial-group/,fullcontact_446,,
http://www.forbes.com/companies/dongfeng-motor-group/,fullcontact_773,,
http://www.forbes.com/companies/agricultural-bank-of-china/,fullcontact_1574,,
http://www.forbes.com/companies/hachijuni-bank/,fullcontact_133,,
http://www.forbes.com/companies/bt-group/,fullcontact_669,,
http://www.forbes.com/companies/insurance-australia-group/,fullcontact_923,,
http://www.forbes.com/companies/wanhua-chemical-group/,fullcontact_601,,
http://www.forbes.com/companies/cit-group/,fullcontact_1621,,
http://www.forbes.com/companies/american-airlines-group/,fullcontact_1276,,
http://www.forbes.com/companies/reinsurance-group/,fullcontact_410,,
http://www.forbes.com/companies/intact-financial/,fullcontact_896,,
http://www.forbes.com/companies/harbinger-group/,fullcontact_255,,
http://www.forbes.com/companies/new-media-investment-group/,fullcontact_608,,
http://www.forbes.com/companies/workday/,fullcontact_1712,,
http://www.forbes.com/companies/cez-group/,fullcontact_482,,
http://www.forbes.com/companies/phoenix-group-holdings/,fullcontact_569,,
http://www.forbes.com/companies/sinohydro-group/,fullcontact_1801,,
http://www.forbes.com/companies/datang-international-power/,fullcontact_702,,
http://www.forbes.com/companies/cez-group/,fullcontact_255,,
http://www.forbes.com/companies/lloyds-banking-group/,fullcontact_838,,
http://www.forbes.com/companies/taiwan-business-bank/,fullcontact_136,,
http://www.forbes.com/companies/baloise-group/,fullcontact_1689,,
http://www.forbes.com/companies/cme-group/,fullcontact_158,,
http://www.forbes.com/companies/genworth-financial/,fullcontact_1808,,
http://www.forbes.com/companies/weyerhaeuser/,fullcontact_816,,
http://www.forbes.com/companies/hindalco-industries/,fullcontact_882,,
http://www.forbes.com/companies/workday/,fullcontact_103,,
http://www.forbes.com/companies/united-technologies/,fullcontact_456,,
http://www.forbes.com/companies/china-resources-land/,fullcontact_98,,
http://www.forbes.com/companies/volkswagen-group/,fullcontact_1528,,
http://www.forbes.com/companies/huishang-bank-corporation-limited/,fullcontact_135,,
http://www.forbes.com/companies/conocophillips/,fullcontact_230,,
http://www.forbes.com/companies/thanachart-capital/,fullcontact_1458,,
http://www.forbes.com/companies/rsa-insurance-group/,fullcontact_669,,
http://www.forbes.com/companies/mtn-group/,fullcontact_62,,
http://www.forbes.com/companies/axis-bank/,fullcontact_666,,
http://www.forbes.com/companies/gd-midea-holding/,fullcontact_575,,
http://www.forbes.com/companies/dai-ichi-life-insurance/,fullcontact_1848,,
http://www.forbes.com/companies/julius-baer-group/,fullcontact_1615,,
http://www.forbes.com/companies/thomas-cook-group/,fullcontact_306,,
http://www.forbes.com/companies/kotak-mahindra-bank/,fullcontact_80,,
http://www.forbes.com/companies/baloise-group/,fullcontact_267,,
http://www.forbes.com/companies/skf-group/,fullcontact_669,,
http://www.forbes.com/companies/pbf-energy/,fullcontact_577,,
http://www.forbes.com/companies/phoenix-group-holdings/,fullcontact_227,,
http://www.forbes.com/companies/xl-group/,fullcontact_1886,,
http://www.forbes.com/companies/magna-international/,fullcontact_1743,,
http://www.forbes.com/companies/andhra-bank/,fullcontact_464,,
http://www.forbes.com/companies/electrolux-group/,fullcontact_923,,
http://www.forbes.com/companies/pohjola-bank/,fullcontact_134,,
http://www.forbes.com/companies/nanto-bank/,fullcontact_464,,
http://www.forbes.com/companies/nine-entertainment/,fullcontact_209,,
http://www.forbes.com/companies/weir-group/,fullcontact_601,,
http://www.forbes.com/companies/harbinger-group/,fullcontact_815,,
http://www.forbes.com/companies/macquarie-group/,fullcontact_1651,,
http://www.forbes.com/companies/charoen-pokphand-foods/,fullcontact_819,,
http://www.forbes.com/companies/johnson-controls/,fullcontact_443,True,TP
http://www.forbes.com/companies/canadian-imperial-bank/,fullcontact_118,,
http://www.forbes.com/companies/marriott-international/,fullcontact_702,,
http://www.forbes.com/companies/cez-group/,fullcontact_815,,
http://www.forbes.com/companies/royal-bank-of-canada/,fullcontact_1324,,
http://www.forbes.com/companies/lenovo-group/,fullcontact_669,,
http://www.forbes.com/companies/axiata-group/,fullcontact_1801,,
http://www.forbes.com/companies/shimao-property-holdings/,fullcontact_1235,,
http://www.forbes.com/companies/compass-group/,fullcontact_1528,,
http://www.forbes.com/companies/bs-financial-group/,fullcontact_878,,
http://www.forbes.com/companies/bank-of-china/,fullcontact_135,,
http://www.forbes.com/companies/china-resources-enterprise/,fullcontact_786,,
http://www.forbes.com/companies/mitsubishi-ufj-lease/,fullcontact_515,,
http://www.forbes.com/companies/new-media-investment-group/,fullcontact_960,,
http://www.forbes.com/companies/delhaize-group/,fullcontact_691,,
http://www.forbes.com/companies/alliance-data-systems/,fullcontact_1441,,
http://www.forbes.com/companies/airports-of-thailand/,fullcontact_852,,
http://www.forbes.com/companies/raiffeisen-bank-international/,fullcontact_458,,
http://www.forbes.com/companies/zijin-mining-group/,fullcontact_2,,
http://www.forbes.com/companies/simon-property-group/,fullcontact_811,,
http://www.forbes.com/companies/ohl-group/,fullcontact_165,,
