metacritic_19490,sales_6105,FALSE
metacritic_18495,sales_2703,FALSE
metacritic_1730,sales_1876,FALSE
metacritic_14605,sales_4568,FALSE
metacritic_20323,sales_6142,FALSE
metacritic_11624,sales_6626,FALSE
metacritic_15116,sales_4429,FALSE
metacritic_9066,sales_7333,FALSE
metacritic_10288,sales_5052,FALSE
metacritic_10041,sales_2126,FALSE
metacritic_18060,sales_1950,FALSE
metacritic_8262,sales_2532,FALSE
metacritic_9230,sales_1552,FALSE
metacritic_5743,sales_6277,FALSE
metacritic_1044,sales_7237,FALSE
metacritic_1923,sales_3171,FALSE
metacritic_19513,sales_5163,FALSE
metacritic_5665,sales_1109,FALSE
metacritic_40,sales_7320,FALSE
metacritic_6030,sales_6253,FALSE
metacritic_5956,sales_427,FALSE
metacritic_18267,sales_6937,FALSE
metacritic_16205,sales_6082,FALSE
metacritic_12502,sales_1307,FALSE
metacritic_1233,sales_340,FALSE
metacritic_15050,sales_5442,FALSE
metacritic_6848,sales_336,FALSE
metacritic_8594,sales_7853,FALSE
metacritic_14677,sales_1202,FALSE
metacritic_15663,sales_369,FALSE
metacritic_18758,sales_3081,FALSE
metacritic_18789,sales_6901,FALSE
metacritic_13186,sales_6145,FALSE
metacritic_6839,sales_587,FALSE
metacritic_15949,sales_6550,FALSE
metacritic_2913,sales_3823,FALSE
metacritic_9271,sales_5079,FALSE
metacritic_2915,sales_1999,FALSE
metacritic_12118,sales_4031,FALSE
metacritic_9264,sales_4873,FALSE
metacritic_6056,sales_3471,FALSE
metacritic_19826,sales_7261,FALSE
metacritic_7377,sales_6136,FALSE
metacritic_17787,sales_4360,FALSE
metacritic_13781,sales_7553,FALSE
metacritic_19325,sales_772,FALSE
metacritic_6548,sales_6196,FALSE
metacritic_19919,sales_3593,FALSE
metacritic_16805,sales_2481,FALSE
metacritic_11890,sales_3119,FALSE
metacritic_2618,sales_6700,FALSE
metacritic_8269,sales_4469,FALSE
metacritic_14139,sales_6852,FALSE
metacritic_7350,sales_2209,FALSE
metacritic_2580,sales_304,FALSE
metacritic_5920,sales_4369,FALSE
metacritic_2633,sales_5952,FALSE
metacritic_19616,sales_1202,FALSE
metacritic_5257,sales_7047,FALSE
metacritic_20357,sales_7500,FALSE
metacritic_7829,sales_4207,FALSE
metacritic_5793,sales_708,FALSE
metacritic_6176,sales_3514,FALSE
metacritic_7618,sales_4300,FALSE
metacritic_4415,sales_1045,FALSE
metacritic_12000,sales_3460,FALSE
metacritic_3621,sales_409,FALSE
metacritic_137,sales_6743,FALSE
metacritic_17918,sales_285,FALSE
metacritic_7582,sales_4737,FALSE
metacritic_19698,sales_3113,FALSE
metacritic_237,sales_1099,FALSE
metacritic_1836,sales_7102,FALSE
metacritic_18825,sales_794,FALSE
metacritic_6451,sales_768,FALSE
metacritic_3168,sales_655,FALSE
metacritic_83,sales_3001,FALSE
metacritic_15677,sales_7087,FALSE
metacritic_16001,sales_4976,FALSE
metacritic_10284,sales_969,FALSE
metacritic_14240,sales_4056,FALSE
metacritic_920,sales_2984,FALSE
metacritic_918,sales_1005,FALSE
metacritic_11904,sales_4031,FALSE
metacritic_2139,sales_2537,FALSE
metacritic_17500,sales_4269,FALSE
metacritic_17110,sales_7185,FALSE
metacritic_11167,sales_5465,FALSE
metacritic_9613,sales_2204,FALSE
metacritic_14121,sales_4812,FALSE
metacritic_20381,sales_5421,FALSE
metacritic_15543,sales_4826,FALSE
metacritic_279,sales_6676,FALSE
metacritic_3740,sales_2425,FALSE
metacritic_6547,sales_762,FALSE
metacritic_6492,sales_37,FALSE
metacritic_18436,sales_2843,FALSE
metacritic_13295,sales_4702,FALSE
metacritic_1656,sales_4058,FALSE
metacritic_9054,sales_5762,FALSE
metacritic_2020,sales_46,FALSE
metacritic_229,sales_3811,FALSE
metacritic_15961,sales_570,FALSE
metacritic_18777,sales_1551,FALSE
metacritic_7223,sales_6701,FALSE
metacritic_5394,sales_356,FALSE
metacritic_7624,sales_5163,FALSE
metacritic_15014,sales_7725,FALSE
metacritic_7353,sales_991,FALSE
metacritic_19704,sales_6310,FALSE
metacritic_2923,sales_7758,FALSE
metacritic_4077,sales_3679,FALSE
metacritic_6073,sales_208,FALSE
metacritic_5332,sales_4491,FALSE
metacritic_5938,sales_691,FALSE
metacritic_3107,sales_5194,FALSE
metacritic_15111,sales_2447,FALSE
metacritic_10268,sales_1959,FALSE
metacritic_20334,sales_5492,FALSE
metacritic_3875,sales_3561,FALSE
metacritic_12926,sales_1778,FALSE
metacritic_19961,sales_1937,FALSE
metacritic_11052,sales_1851,FALSE
metacritic_10802,sales_1904,FALSE
metacritic_20096,sales_1074,FALSE
metacritic_19705,sales_6293,FALSE
metacritic_15338,sales_4588,FALSE
metacritic_11608,sales_2484,FALSE
metacritic_3959,sales_333,FALSE
metacritic_15549,sales_273,FALSE
metacritic_7101,sales_2903,FALSE
metacritic_17774,sales_4666,FALSE
metacritic_6664,sales_4453,FALSE
metacritic_1644,sales_6515,FALSE
metacritic_137,sales_7455,FALSE
metacritic_16001,sales_7656,FALSE
metacritic_9468,sales_3259,FALSE
metacritic_5132,sales_2087,FALSE
metacritic_5627,sales_1278,FALSE
metacritic_6446,sales_915,FALSE
metacritic_20018,sales_491,FALSE
metacritic_3046,sales_2018,FALSE
metacritic_7810,sales_822,FALSE
metacritic_19136,sales_688,FALSE
metacritic_17319,sales_6048,FALSE
metacritic_52,sales_589,FALSE
metacritic_8205,sales_5025,FALSE
metacritic_12670,sales_1254,FALSE
metacritic_11164,sales_6740,FALSE
metacritic_2351,sales_5566,FALSE
metacritic_10965,sales_5800,FALSE
metacritic_15881,sales_2280,FALSE
metacritic_2537,sales_820,FALSE
metacritic_15153,sales_3135,FALSE
metacritic_11811,sales_7195,FALSE
metacritic_19343,sales_3972,FALSE
metacritic_8503,sales_5636,FALSE
metacritic_11081,sales_1950,FALSE
metacritic_1317,sales_5698,FALSE
metacritic_13626,sales_4225,FALSE
metacritic_9813,sales_3291,FALSE
metacritic_12687,sales_5739,FALSE
metacritic_6646,sales_783,FALSE
metacritic_14787,sales_124,FALSE
metacritic_14223,sales_4586,FALSE
metacritic_16000,sales_507,FALSE
metacritic_15496,sales_986,FALSE
metacritic_6748,sales_4959,FALSE
metacritic_16710,sales_1803,FALSE
metacritic_4672,sales_1127,FALSE
metacritic_10643,sales_4455,FALSE
metacritic_15790,sales_7116,FALSE
metacritic_20085,sales_4540,FALSE
metacritic_4825,sales_7217,FALSE
metacritic_9186,sales_4329,FALSE
metacritic_8041,sales_2657,FALSE
metacritic_1361,sales_5995,FALSE
metacritic_19908,sales_7368,FALSE
metacritic_6821,sales_880,FALSE
metacritic_11253,sales_2815,FALSE
metacritic_2160,sales_7460,FALSE
metacritic_252,sales_1189,FALSE
metacritic_11136,sales_3794,FALSE
metacritic_12133,sales_2713,FALSE
metacritic_12080,sales_269,FALSE
metacritic_6118,sales_1515,FALSE
metacritic_294,sales_5719,FALSE
metacritic_14300,sales_5812,FALSE
metacritic_5722,sales_7305,FALSE
metacritic_16190,sales_2700,FALSE
metacritic_8994,sales_659,FALSE
metacritic_4308,sales_2532,FALSE
